Sample_ID,Diet,Net_pen,gapdh_Cq,gapdh_PE,rnapo2_Cq,rnapo2_PE,hprt1_Cq,hprt1_PE,actb_Cq,actb_PE,Target,Target_PE,Target_Cq,Target_Cq_error,Target_func,Comments
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,aqp8ab,2.00 ,18.96,0.08,barrier_function,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,aqp8ab,2.00 ,18.5,0.04,barrier_function,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,aqp8ab,2.00 ,18.65,0.01,barrier_function,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,aqp8ab,2.00 ,18.39,0.01,barrier_function,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,aqp8ab,2.00 ,18.76,0.04,barrier_function,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,aqp8ab,2.00 ,18.38,0.04,barrier_function,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,aqp8ab,2.00 ,18.77,0.01,barrier_function,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,aqp8ab,2.00 ,18.37,0.04,barrier_function,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,aqp8ab,2.00 ,18.35,0.03,barrier_function,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,aqp8ab,2.00 ,18.26,0.01,barrier_function,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,aqp8ab,2.00 ,18.21,0,barrier_function,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,aqp8ab,2.00 ,18.39,0.01,barrier_function,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,aqp8ab,2.00 ,18.16,2.86,barrier_function,18.16_22.20
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,aqp8ab,2.00 ,18.34,0.23,barrier_function,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,aqp8ab,2.00 ,19.05,0.01,barrier_function,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,aqp8ab,2.00 ,18.31,0.02,barrier_function,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,aqp8ab,2.00 ,18.83,0.02,barrier_function,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,aqp8ab,2.00 ,18.36,0.05,barrier_function,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,aqp8ab,2.00 ,18.23,0.06,barrier_function,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,aqp8ab,2.00 ,18.8,0.11,barrier_function,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,aqp8ab,2.00 ,18.71,0.08,barrier_function,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,aqp8ab,2.00 ,18.58,0.08,barrier_function,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,aqp8ab,2.00 ,19,0.02,barrier_function,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,aqp8ab,2.00 ,18.71,0.08,barrier_function,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,aqp8ab,2.00 ,19.37,0.03,barrier_function,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,aqp8ab,2.00 ,18.48,0.06,barrier_function,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,aqp8ab,2.00 ,18.48,0.1,barrier_function,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,aqp8ab,2.00 ,18.16,0.13,barrier_function,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,aqp8ab,2.00 ,18.33,0.02,barrier_function,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,aqp8ab,2.00 ,18.4,0.06,barrier_function,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,aqp8ab,2.00 ,18.86,0.06,barrier_function,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,cyp1a1,2.00 ,25.19,0.09,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,cyp1a1,2.00 ,24.03,0.1,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,cyp1a1,2.00 ,23.82,0.07,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,cyp1a1,2.00 ,24.18,0.11,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,cyp1a1,2.00 ,24.53,0.08,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,cyp1a1,2.00 ,24.75,0.04,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,cyp1a1,2.00 ,24.2,0.08,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,cyp1a1,2.00 ,23.89,0.01,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,cyp1a1,2.00 ,22.94,0.09,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,cyp1a1,2.00 ,23.57,3.64,xenobiotic_metabolism,23.57_28.72
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,cyp1a1,2.00 ,23.07,0.13,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,cyp1a1,2.00 ,23.29,0.13,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,cyp1a1,2.00 ,23.19,0.05,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,cyp1a1,2.00 ,23.07,0.04,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,cyp1a1,2.00 ,23.13,0.08,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,cyp1a1,2.00 ,22.69,0.08,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,cyp1a1,2.00 ,22.68,0.11,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,cyp1a1,2.00 ,22.93,0.43,xenobiotic_metabolism,23.23_22.62
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,cyp1a1,2.00 ,23.27,0.1,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,cyp1a1,2.00 ,22.78,0.11,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,cyp1a1,2.00 ,23.16,0.16,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,cyp1a1,2.00 ,23.06,0.06,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,cyp1a1,2.00 ,22.36,0.15,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,cyp1a1,2.00 ,23.39,0.13,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,cyp1a1,2.00 ,23.77,0,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,cyp1a1,2.00 ,23.31,0.02,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,cyp1a1,2.00 ,23.34,0.1,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,cyp1a1,2.00 ,23.24,0.03,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,cyp1a1,2.00 ,22.6,0.1,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,cyp1a1,2.00 ,23.63,0.05,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,cyp1a1,2.00 ,23.67,0.05,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,cyp1a1,2.00 ,22.92,0.02,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,cyp1a1,2.00 ,22.59,0.08,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,cyp1a1,2.00 ,21.96,0.07,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,cyp1a1,2.00 ,23.28,0.05,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,cyp1a1,2.00 ,23.23,0.06,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,mta,1.99,19.33,0.04,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,mta,1.99,19.09,0.04,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,mta,1.99,18.89,0.01,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,mta,1.99,18.12,0.03,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,mta,1.99,19.19,0.04,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,mta,1.99,19.95,0.01,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,mta,1.99,19.44,0.04,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,mta,1.99,19.4,0.01,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,mta,1.99,21.64,0.01,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,mta,1.99,20.4,0.05,xenobiotic_metabolism,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,mta,1.99,19.85,0,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,mta,1.99,21.14,0.06,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,mta,1.99,19.55,0.02,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,mta,1.99,20.36,0.03,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,mta,1.99,19.61,0.01,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,mta,1.99,19.28,0.04,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,mta,1.99,19.26,0.02,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,mta,1.99,19.34,0.05,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,mta,1.99,18.97,2.92,xenobiotic_metabolism,23.10_18.97
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,mta,1.99,17.69,0.03,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,mta,1.99,18.69,0.03,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,mta,1.99,18.54,0.02,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,mta,1.99,19.24,0.03,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,mta,1.99,18.38,0.02,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,mta,1.99,19.94,0.08,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,mta,1.99,19.4,0.01,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,mta,1.99,19.58,0.01,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,mta,1.99,19.76,0.01,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,mta,1.99,18.79,0.01,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,mta,1.99,19.13,0.11,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,mta,1.99,21.15,0.05,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,mta,1.99,20.58,0.01,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,mta,1.99,19.56,0.06,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,mta,1.99,20.34,0.02,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,mta,1.99,20.54,0.01,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,mta,1.99,19.85,0.04,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,hsp70,1.96,16.53,0.03,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,hsp70,1.96,16.04,0.04,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,hsp70,1.96,16.16,0.01,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,hsp70,1.96,15.86,0.02,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,hsp70,1.96,16.48,0.01,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,hsp70,1.96,16.12,0.04,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,hsp70,1.96,16.19,0.01,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,hsp70,1.96,16.15,0.06,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,hsp70,1.96,16.4,0.03,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,hsp70,1.96,16.12,0.06,xenobiotic_metabolism,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,hsp70,1.96,16.39,0.04,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,hsp70,1.96,16.23,0.12,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,hsp70,1.96,16.31,0.01,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,hsp70,1.96,16.02,0.08,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,hsp70,1.96,15.84,0.06,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,hsp70,1.96,16.11,0.04,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,hsp70,1.96,15.99,0.03,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,hsp70,1.96,15.5,0.01,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,hsp70,1.96,16.24,0.15,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,hsp70,1.96,16.28,0.01,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,hsp70,1.96,16.14,0.06,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,hsp70,1.96,16.2,0.03,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,hsp70,1.96,15.87,0.01,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,hsp70,1.96,16.12,0.11,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,hsp70,1.96,16.21,0.04,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,hsp70,1.96,16.53,0.01,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,hsp70,1.96,16.25,0.01,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,hsp70,1.96,16.25,0,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,hsp70,1.96,16.14,0.04,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,hsp70,1.96,16.33,0.03,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,hsp70,1.96,15.84,0.06,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,hsp70,1.96,16.08,0.04,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,hsp70,1.96,16.24,3.11,xenobiotic_metabolism,16.24_20;64
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,hsp70,1.96,15.98,0.06,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,hsp70,1.96,15.87,0.01,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,hsp70,1.96,16.26,0.01,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,sod1,1.95,19.81,0.01,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,sod1,1.95,19.21,0.01,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,sod1,1.95,19.59,0.01,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,sod1,1.95,18.83,0.04,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,sod1,1.95,19.58,0.09,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,sod1,1.95,19.31,0.02,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,sod1,1.95,19.72,0.01,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,sod1,1.95,19.49,0.08,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,sod1,1.95,19.66,0.05,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,sod1,1.95,19.49,0.04,xenobiotic_metabolism,
17,REF,111,18.25,1.90 ,24.25,1.80 ,22.37,2.00 ,14.92,1.86,sod1,1.95,19.61,0.03,xenobiotic_metabolism,
18,REF,111,18.45,1.90 ,24.13,1.80 ,22.64,2.00 ,15,1.86,sod1,1.95,19.61,0.21,xenobiotic_metabolism,
25,REF,101,18.44,1.90 ,24.06,1.80 ,22.43,2.00 ,14.94,1.86,sod1,1.95,19.69,0.01,xenobiotic_metabolism,
26,REF,101,18.01,1.90 ,23.66,1.80 ,21.64,2.00 ,14.45,1.86,sod1,1.95,19.22,0.01,xenobiotic_metabolism,
27,REF,101,18.13,1.90 ,23.82,1.80 ,22,2.00 ,14.79,1.86,sod1,1.95,19.55,0.05,xenobiotic_metabolism,
28,REF,101,17.98,1.90 ,23.89,1.80 ,22.22,2.00 ,14.7,1.86,sod1,1.95,19.5,0.02,xenobiotic_metabolism,
29,REF,101,17.97,1.90 ,23.9,1.80 ,22.14,2.00 ,14.57,1.86,sod1,1.95,19.4,0.01,xenobiotic_metabolism,
30,REF,101,17.9,1.90 ,23.92,1.80 ,22.4,2.00 ,14.5,1.86,sod1,1.95,19.52,0.07,xenobiotic_metabolism,
43,IM,104,18.2,1.90 ,24.09,1.80 ,22.47,2.00 ,14.88,1.86,sod1,1.95,19.36,0.13,xenobiotic_metabolism,
44,IM,104,18.19,1.90 ,23.73,1.80 ,21.86,2.00 ,14.75,1.86,sod1,1.95,19.37,0.02,xenobiotic_metabolism,
45,IM,104,17.79,1.90 ,23.77,1.80 ,22.37,2.00 ,14.59,1.86,sod1,1.95,19.08,0.01,xenobiotic_metabolism,
46,IM,104,17.92,1.90 ,23.91,1.80 ,21.95,2.00 ,14.51,1.86,sod1,1.95,19.18,0.01,xenobiotic_metabolism,
47,IM,104,17.93,1.90 ,24.05,1.80 ,22.51,2.00 ,14.42,1.86,sod1,1.95,19.88,0,xenobiotic_metabolism,
48,IM,104,17.8,1.90 ,24.08,1.80 ,22.4,2.00 ,14.49,1.86,sod1,1.95,19.13,0.11,xenobiotic_metabolism,
49,IM,105,18.33,1.90 ,23.96,1.80 ,21.88,2.00 ,14.79,1.86,sod1,1.95,19.38,0.05,xenobiotic_metabolism,
50,IM,105,18.34,1.90 ,24.11,1.80 ,22.5,2.00 ,14.81,1.86,sod1,1.95,19.5,0.05,xenobiotic_metabolism,
51,IM,105,18.24,1.90 ,24.02,1.80 ,22.29,2.00 ,15.02,1.86,sod1,1.95,19.54,0.04,xenobiotic_metabolism,
52,IM,105,18.18,1.90 ,23.91,1.80 ,21.88,2.00 ,14.89,1.86,sod1,1.95,19.5,0.08,xenobiotic_metabolism,
53,IM,105,17.79,1.90 ,23.77,1.80 ,22.16,2.00 ,14.45,1.86,sod1,1.95,19.21,0.01,xenobiotic_metabolism,
54,IM,105,18.12,1.90 ,23.87,1.80 ,22.28,2.00 ,14.75,1.86,sod1,1.95,19.53,0.03,xenobiotic_metabolism,
55,REF,106,17.86,1.90 ,23.74,1.80 ,22.11,2.00 ,14.4,1.86,sod1,1.95,19.45,0.09,xenobiotic_metabolism,
56,REF,106,18.05,1.90 ,24.06,1.80 ,22.38,2.00 ,14.65,1.86,sod1,1.95,19.59,0.06,xenobiotic_metabolism,
57,REF,106,17.79,1.90 ,24.04,1.80 ,22.11,2.00 ,14.69,1.86,sod1,1.95,19.12,0.02,xenobiotic_metabolism,
58,REF,106,18.08,1.90 ,23.76,1.80 ,22.18,2.00 ,14.63,1.86,sod1,1.95,19.32,0.11,xenobiotic_metabolism,
59,REF,106,17.9,1.90 ,23.81,1.80 ,22.13,2.00 ,14.48,1.86,sod1,1.95,19.22,0.01,xenobiotic_metabolism,
60,REF,106,17.87,1.90 ,24.17,1.80 ,22.60,2.00 ,14.65,1.86,sod1,1.95,19.46,0.03,xenobiotic_metabolism,
7,IM,110,18.73,1.90 ,24.68,1.80 ,23.11,2.00 ,15.32,1.86,cat,2.00 ,22.76,0.02,xenobiotic_metabolism,
8,IM,110,18.22,1.90 ,23.58,1.80 ,21.72,2.00 ,14.65,1.86,cat,2.00 ,22.51,0.01,xenobiotic_metabolism,
9,IM,110,18.26,1.90 ,24.2,1.80 ,22.45,2.00 ,14.98,1.86,cat,2.00 ,21.88,0.04,xenobiotic_metabolism,
10,IM,110,18.12,1.90 ,23.58,1.80 ,21.59,2.00 ,14.43,1.86,cat,2.00 ,22.13,0.04,xenobiotic_metabolism,
11,IM,110,18.24,1.90 ,24.13,1.80 ,22.18,2.00 ,14.85,1.86,cat,2.00 ,22.45,0.02,xenobiotic_metabolism,
12,IM,110,18.07,1.90 ,23.81,1.80 ,21.94,2.00 ,14.75,1.86,cat,2.00 ,22.49,0.12,xenobiotic_metabolism,
13,REF,111,18.24,1.90 ,23.91,1.80 ,22.08,2.00 ,14.9,1.86,cat,2.00 ,22.74,0.01,xenobiotic_metabolism,
14,REF,111,18.14,1.90 ,23.75,1.80 ,22.13,2.00 ,14.74,1.86,cat,2.00 ,22.48,0.01,xenobiotic_metabolism,
15,REF,111,18.29,1.90 ,24.02,1.80 ,22.19,2.00 ,15.09,1.86,cat,2.00 ,22.67,0.01,xenobiotic_metabolism,
16,REF,111,18.07,1.90 ,24.14,1.80 ,22.49,2.00 ,14.8,1.86,cat,2.00 ,22.66,0.05,xenobiotic_metabolism,
