Sample_ID,Diet,Net_pen,gapdh_Cq,gapdh_PE,rnapo2_Cq,rnapo2_PE,hprt1_Cq,hprt1_PE,actb_Cq,actb_PE,Target,Target_PE,Target_Cq,Target_Cq_error,Target_func,Comments
30,REF,101,18.56,1.90 ,24.23,1.80 ,21.93,2.00 ,14.4,1.86,ifnγ,1.90 ,28.63,0.42,Immune_modulation,28.33_28.92
43,IM,104,18.31,1.90 ,24.11,1.80 ,21.87,2.00 ,14.62,1.86,ifnγ,1.90 ,27.63,0.1,Immune_modulation
44,IM,104,18.24,1.90 ,23.93,1.80 ,21.12,2.00 ,14.43,1.86,ifnγ,1.90 ,28.6,0.22,Immune_modulation
45,IM,104,18.4,1.90 ,24.18,1.80 ,21.14,2.00 ,14.58,1.86,ifnγ,1.90 ,29.48,0,Immune_modulation
46,IM,104,18.37,1.90 ,24.2,1.80 ,21.37,2.00 ,14.51,1.86,ifnγ,1.90 ,30.53,0.15,Immune_modulation
47,IM,104,18.45,1.90 ,24.06,1.80 ,21.07,2.00 ,14.52,1.86,ifnγ,1.90 ,29.4,0.01,Immune_modulation
48,IM,104,18.28,1.90 ,23.95,1.80 ,22.17,2.00 ,14.33,1.86,ifnγ,1.90 ,28.26,0.15,Immune_modulation
49,IM,105,18.57,1.90 ,24.17,1.80 ,20.95,2.00 ,14.63,1.86,ifnγ,1.90 ,31.03,0.07,Immune_modulation
50,IM,105,18.66,1.90 ,23.79,1.80 ,21.02,2.00 ,14.07,1.86,ifnγ,1.90 ,28.38,0.05,Immune_modulation
51,IM,105,18.9,1.90 ,24.21,1.80 ,22.14,2.00 ,14.26,1.86,ifnγ,1.90 ,27.81,0.04,Immune_modulation
52,IM,105,18.38,1.90 ,24.09,1.80 ,21.82,2.00 ,13.97,1.86,ifnγ,1.90 ,27.23,0.03,Immune_modulation
53,IM,105,18.62,1.90 ,24.24,1.80 ,21.44,2.00 ,14.35,1.86,ifnγ,1.90 ,30.39,0.16,Immune_modulation
54,IM,105,18.29,1.90 ,24.19,1.80 ,21.31,2.00 ,14.32,1.86,ifnγ,1.90 ,30.6,0.01,Immune_modulation
55,REF,106,18.26,1.90 ,23.99,1.80 ,21.84,2.00 ,14.44,1.86,ifnγ,1.90 ,29.65,0.22,Immune_modulation
56,REF,106,18.43,1.90 ,23.85,1.80 ,21.44,2.00 ,14.2,1.86,ifnγ,1.90 ,28.57,0.03,Immune_modulation
57,REF,106,18.78,1.90 ,24.41,1.80 ,21.51,2.00 ,14.42,1.86,ifnγ,1.90 ,29.34,0.21,Immune_modulation
58,REF,106,18.55,1.90 ,24.44,1.80 ,21.67,2.00 ,14.56,1.86,ifnγ,1.90 ,30.41,0.18,Immune_modulation
59,REF,106,18.13,1.90 ,24.15,1.80 ,21.22,2.00 ,14.41,1.86,ifnγ,1.90 ,28.87,0.04,Immune_modulation
60,REF,106,18.5,1.90 ,24.32,1.80 ,22.21,2.00 ,14.43,1.86,ifnγ,1.90 ,29.25,0.01,Immune_modulation
7,IM,110,18.64,1.90 ,24.72,1.80 ,21.39,2.00 ,14.68,1.86,cd3γδ,1.99,23.32,0.08,Immune_modulation
8,IM,110,19.09,1.90 ,23.88,1.80 ,21.36,2.00 ,14.34,1.86,cd3γδ,1.99,22.49,0.06,Immune_modulation
9,IM,110,18.83,1.90 ,24.57,1.80 ,21.78,2.00 ,14.7,1.86,cd3γδ,1.99,23.41,0.01,Immune_modulation
10,IM,110,18.53,1.90 ,24.02,1.80 ,21.72,2.00 ,14.09,1.86,cd3γδ,1.99,22.4,0.03,Immune_modulation
11,IM,110,18.66,1.90 ,24.37,1.80 ,21.22,2.00 ,14.48,1.86,cd3γδ,1.99,23.17,0.01,Immune_modulation
12,IM,110,19.05,1.90 ,24.11,1.80 ,21.73,2.00 ,14.27,1.86,cd3γδ,1.99,23,0.06,Immune_modulation
13,REF,111,18.02,1.90 ,24.01,1.80 ,21.83,2.00 ,14.12,1.86,cd3γδ,1.99,22.98,0.08,Immune_modulation
14,REF,111,18.23,1.90 ,24.18,1.80 ,22.35,2.00 ,14.41,1.86,cd3γδ,1.99,23,0.11,Immune_modulation
15,REF,111,18.61,1.90 ,23.72,1.80 ,21.35,2.00 ,14.55,1.86,cd3γδ,1.99,23.05,0.07,Immune_modulation
16,REF,111,18.58,1.90 ,24.23,1.80 ,21.89,2.00 ,14.31,1.86,cd3γδ,1.99,23.47,0.01,Immune_modulation
17,REF,111,18.46,1.90 ,24.18,1.80 ,21.18,2.00 ,14.53,1.86,cd3γδ,1.99,23.78,0.01,Immune_modulation
18,REF,111,18.47,1.90 ,24.02,1.80 ,21.52,2.00 ,14.38,1.86,cd3γδ,1.99,23.55,0.01,Immune_modulation
25,REF,101,19.1,1.90 ,23.95,1.80 ,21.76,2.00 ,14.14,1.86,cd3γδ,1.99,22.59,0.01,Immune_modulation
26,REF,101,18.2,1.90 ,23.94,1.80 ,20.87,2.00 ,14.19,1.86,cd3γδ,1.99,23.49,0.01,Immune_modulation
27,REF,101,19.49,1.90 ,23.8,1.80 ,21.61,2.00 ,14.2,1.86,cd3γδ,1.99,22.87,0.08,Immune_modulation
28,REF,101,18.44,1.90 ,24.23,1.80 ,21.54,2.00 ,14.59,1.86,cd3γδ,1.99,23.65,0.04,Immune_modulation
29,REF,101,18.3,1.90 ,24.11,1.80 ,21.67,2.00 ,14.24,1.86,cd3γδ,1.99,23.09,0.01,Immune_modulation
30,REF,101,18.56,1.90 ,24.23,1.80 ,21.93,2.00 ,14.4,1.86,cd3γδ,1.99,23.07,0.01,Immune_modulation
43,IM,104,18.31,1.90 ,24.11,1.80 ,21.87,2.00 ,14.62,1.86,cd3γδ,1.99,23.05,0.11,Immune_modulation
44,IM,104,18.24,1.90 ,23.93,1.80 ,21.12,2.00 ,14.43,1.86,cd3γδ,1.99,23.13,0.09,Immune_modulation
45,IM,104,18.4,1.90 ,24.18,1.80 ,21.14,2.00 ,14.58,1.86,cd3γδ,1.99,23.85,0,Immune_modulation
46,IM,104,18.37,1.90 ,24.2,1.80 ,21.37,2.00 ,14.51,1.86,cd3γδ,1.99,23.72,0.01,Immune_modulation
47,IM,104,18.45,1.90 ,24.06,1.80 ,21.07,2.00 ,14.52,1.86,cd3γδ,1.99,23.28,0.06,Immune_modulation
48,IM,104,18.28,1.90 ,23.95,1.80 ,22.17,2.00 ,14.33,1.86,cd3γδ,1.99,23.24,0.08,Immune_modulation
49,IM,105,18.57,1.90 ,24.17,1.80 ,20.95,2.00 ,14.63,1.86,cd3γδ,1.99,23.76,0.08,Immune_modulation
50,IM,105,18.66,1.90 ,23.79,1.80 ,21.02,2.00 ,14.07,1.86,cd3γδ,1.99,22.94,0.02,Immune_modulation
51,IM,105,18.9,1.90 ,24.21,1.80 ,22.14,2.00 ,14.26,1.86,cd3γδ,1.99,22.76,0.08,Immune_modulation
52,IM,105,18.38,1.90 ,24.09,1.80 ,21.82,2.00 ,13.97,1.86,cd3γδ,1.99,22.9,0.04,Immune_modulation
53,IM,105,18.62,1.90 ,24.24,1.80 ,21.44,2.00 ,14.35,1.86,cd3γδ,1.99,23.44,0.01,Immune_modulation
54,IM,105,18.29,1.90 ,24.19,1.80 ,21.31,2.00 ,14.32,1.86,cd3γδ,1.99,23.54,0.01,Immune_modulation
55,REF,106,18.26,1.90 ,23.99,1.80 ,21.84,2.00 ,14.44,1.86,cd3γδ,1.99,23.54,0.14,Immune_modulation
56,REF,106,18.43,1.90 ,23.85,1.80 ,21.44,2.00 ,14.2,1.86,cd3γδ,1.99,23.26,0.03,Immune_modulation
57,REF,106,18.78,1.90 ,24.41,1.80 ,21.51,2.00 ,14.42,1.86,cd3γδ,1.99,23.68,0.11,Immune_modulation
58,REF,106,18.55,1.90 ,24.44,1.80 ,21.67,2.00 ,14.56,1.86,cd3γδ,1.99,24.01,0,Immune_modulation
59,REF,106,18.13,1.90 ,24.15,1.80 ,21.22,2.00 ,14.41,1.86,cd3γδ,1.99,23.75,0.02,Immune_modulation
60,REF,106,18.5,1.90 ,24.32,1.80 ,22.21,2.00 ,14.43,1.86,cd3γδ,1.99,23.66,0.01,Immune_modulation
7,IM,110,18.64,1.90 ,24.72,1.80 ,21.39,2.00 ,14.68,1.86,cd8β,1.90 ,24.59,0.03,Immune_modulation
8,IM,110,19.09,1.90 ,23.88,1.80 ,21.36,2.00 ,14.34,1.86,cd8β,1.90 ,23.69,0.05,Immune_modulation
9,IM,110,18.83,1.90 ,24.57,1.80 ,21.78,2.00 ,14.7,1.86,cd8β,1.90 ,25.14,0.04,Immune_modulation
10,IM,110,18.53,1.90 ,24.02,1.80 ,21.72,2.00 ,14.09,1.86,cd8β,1.90 ,23.89,0.07,Immune_modulation
11,IM,110,18.66,1.90 ,24.37,1.80 ,21.22,2.00 ,14.48,1.86,cd8β,1.90 ,24.66,0.04,Immune_modulation
12,IM,110,19.05,1.90 ,24.11,1.80 ,21.73,2.00 ,14.27,1.86,cd8β,1.90 ,24.58,0,Immune_modulation
13,REF,111,18.02,1.90 ,24.01,1.80 ,21.83,2.00 ,14.12,1.86,cd8β,1.90 ,23.83,0.06,Immune_modulation
14,REF,111,18.23,1.90 ,24.18,1.80 ,22.35,2.00 ,14.41,1.86,cd8β,1.90 ,24.78,0.02,Immune_modulation
15,REF,111,18.61,1.90 ,23.72,1.80 ,21.35,2.00 ,14.55,1.86,cd8β,1.90 ,24.13,0.08,Immune_modulation
16,REF,111,18.58,1.90 ,24.23,1.80 ,21.89,2.00 ,14.31,1.86,cd8β,1.90 ,24.46,0.04,Immune_modulation
17,REF,111,18.46,1.90 ,24.18,1.80 ,21.18,2.00 ,14.53,1.86,cd8β,1.90 ,24.53,0.05,Immune_modulation
18,REF,111,18.47,1.90 ,24.02,1.80 ,21.52,2.00 ,14.38,1.86,cd8β,1.90 ,24.54,0.06,Immune_modulation
25,REF,101,19.1,1.90 ,23.95,1.80 ,21.76,2.00 ,14.14,1.86,cd8β,1.90 ,23.97,0.01,Immune_modulation
26,REF,101,18.2,1.90 ,23.94,1.80 ,20.87,2.00 ,14.19,1.86,cd8β,1.90 ,24.5,0.03,Immune_modulation
27,REF,101,19.49,1.90 ,23.8,1.80 ,21.61,2.00 ,14.2,1.86,cd8β,1.90 ,24.26,0.08,Immune_modulation
28,REF,101,18.44,1.90 ,24.23,1.80 ,21.54,2.00 ,14.59,1.86,cd8β,1.90 ,25.06,0.01,Immune_modulation
29,REF,101,18.3,1.90 ,24.11,1.80 ,21.67,2.00 ,14.24,1.86,cd8β,1.90 ,23.96,0.01,Immune_modulation
30,REF,101,18.56,1.90 ,24.23,1.80 ,21.93,2.00 ,14.4,1.86,cd8β,1.90 ,24.21,0.01,Immune_modulation
43,IM,104,18.31,1.90 ,24.11,1.80 ,21.87,2.00 ,14.62,1.86,cd8β,1.90 ,24.92,0.23,Immune_modulation
44,IM,104,18.24,1.90 ,23.93,1.80 ,21.12,2.00 ,14.43,1.86,cd8β,1.90 ,23.92,0.04,Immune_modulation
45,IM,104,18.4,1.90 ,24.18,1.80 ,21.14,2.00 ,14.58,1.86,cd8β,1.90 ,24.84,0.03,Immune_modulation
46,IM,104,18.37,1.90 ,24.2,1.80 ,21.37,2.00 ,14.51,1.86,cd8β,1.90 ,24.65,0.05,Immune_modulation
47,IM,104,18.45,1.90 ,24.06,1.80 ,21.07,2.00 ,14.52,1.86,cd8β,1.90 ,24.2,0.06,Immune_modulation
48,IM,104,18.28,1.90 ,23.95,1.80 ,22.17,2.00 ,14.33,1.86,cd8β,1.90 ,24.74,0.17,Immune_modulation
49,IM,105,18.57,1.90 ,24.17,1.80 ,20.95,2.00 ,14.63,1.86,cd8β,1.90 ,24.48,0.23,Immune_modulation
50,IM,105,18.66,1.90 ,23.79,1.80 ,21.02,2.00 ,14.07,1.86,cd8β,1.90 ,24.65,0.05,Immune_modulation
51,IM,105,18.9,1.90 ,24.21,1.80 ,22.14,2.00 ,14.26,1.86,cd8β,1.90 ,24.28,0.01,Immune_modulation
52,IM,105,18.38,1.90 ,24.09,1.80 ,21.82,2.00 ,13.97,1.86,cd8β,1.90 ,24.13,0.04,Immune_modulation
53,IM,105,18.62,1.90 ,24.24,1.80 ,21.44,2.00 ,14.35,1.86,cd8β,1.90 ,25.4,0.08,Immune_modulation
54,IM,105,18.29,1.90 ,24.19,1.80 ,21.31,2.00 ,14.32,1.86,cd8β,1.90 ,24.77,0.01,Immune_modulation
55,REF,106,18.26,1.90 ,23.99,1.80 ,21.84,2.00 ,14.44,1.86,cd8β,1.90 ,24.54,0.15,Immune_modulation
56,REF,106,18.43,1.90 ,23.85,1.80 ,21.44,2.00 ,14.2,1.86,cd8β,1.90 ,24.33,0.1,Immune_modulation
57,REF,106,18.78,1.90 ,24.41,1.80 ,21.51,2.00 ,14.42,1.86,cd8β,1.90 ,25.67,0.04,Immune_modulation
58,REF,106,18.55,1.90 ,24.44,1.80 ,21.67,2.00 ,14.56,1.86,cd8β,1.90 ,25.17,0.06,Immune_modulation
59,REF,106,18.13,1.90 ,24.15,1.80 ,21.22,2.00 ,14.41,1.86,cd8β,1.90 ,24.52,0.02,Immune_modulation
60,REF,106,18.5,1.90 ,24.32,1.80 ,22.21,2.00 ,14.43,1.86,cd8β,1.90 ,24.54,0.05,Immune_modulation
7,IM,110,18.64,1.90 ,24.72,1.80 ,21.39,2.00 ,14.68,1.86,mhcI,2.00 ,18.94,0.05,Immune_modulation
8,IM,110,19.09,1.90 ,23.88,1.80 ,21.36,2.00 ,14.34,1.86,mhcI,2.00 ,20.28,0.02,Immune_modulation
9,IM,110,18.83,1.90 ,24.57,1.80 ,21.78,2.00 ,14.7,1.86,mhcI,2.00 ,19.28,0.06,Immune_modulation
10,IM,110,18.53,1.90 ,24.02,1.80 ,21.72,2.00 ,14.09,1.86,mhcI,2.00 ,19.04,0.02,Immune_modulation
11,IM,110,18.66,1.90 ,24.37,1.80 ,21.22,2.00 ,14.48,1.86,mhcI,2.00 ,19.15,0.04,Immune_modulation
12,IM,110,19.05,1.90 ,24.11,1.80 ,21.73,2.00 ,14.27,1.86,mhcI,2.00 ,19.69,0.02,Immune_modulation
13,REF,111,18.02,1.90 ,24.01,1.80 ,21.83,2.00 ,14.12,1.86,mhcI,2.00 ,18.8,0.01,Immune_modulation
14,REF,111,18.23,1.90 ,24.18,1.80 ,22.35,2.00 ,14.41,1.86,mhcI,2.00 ,19.18,0.05,Immune_modulation
15,REF,111,18.61,1.90 ,23.72,1.80 ,21.35,2.00 ,14.55,1.86,mhcI,2.00 ,20.49,0.01,Immune_modulation
16,REF,111,18.58,1.90 ,24.23,1.80 ,21.89,2.00 ,14.31,1.86,mhcI,2.00 ,19.6,0.01,Immune_modulation
17,REF,111,18.46,1.90 ,24.18,1.80 ,21.18,2.00 ,14.53,1.86,mhcI,2.00 ,18.77,0.04,Immune_modulation
18,REF,111,18.47,1.90 ,24.02,1.80 ,21.52,2.00 ,14.38,1.86,mhcI,2.00 ,20.37,0.04,Immune_modulation
25,REF,101,19.1,1.90 ,23.95,1.80 ,21.76,2.00 ,14.14,1.86,mhcI,2.00 ,19.8,0.01,Immune_modulation
26,REF,101,18.2,1.90 ,23.94,1.80 ,20.87,2.00 ,14.19,1.86,mhcI,2.00 ,19.27,0.03,Immune_modulation
27,REF,101,19.49,1.90 ,23.8,1.80 ,21.61,2.00 ,14.2,1.86,mhcI,2.00 ,19.93,0.1,Immune_modulation
28,REF,101,18.44,1.90 ,24.23,1.80 ,21.54,2.00 ,14.59,1.86,mhcI,2.00 ,19.11,0.01,Immune_modulation
29,REF,101,18.3,1.90 ,24.11,1.80 ,21.67,2.00 ,14.24,1.86,mhcI,2.00 ,19.15,0.05,Immune_modulation
30,REF,101,18.56,1.90 ,24.23,1.80 ,21.93,2.00 ,14.4,1.86,mhcI,2.00 ,18.75,0.02,Immune_modulation
43,IM,104,18.31,1.90 ,24.11,1.80 ,21.87,2.00 ,14.62,1.86,mhcI,2.00 ,18.61,0.15,Immune_modulation
44,IM,104,18.24,1.90 ,23.93,1.80 ,21.12,2.00 ,14.43,1.86,mhcI,2.00 ,19.44,0.01,Immune_modulation
45,IM,104,18.4,1.90 ,24.18,1.80 ,21.14,2.00 ,14.58,1.86,mhcI,2.00 ,19.16,0.01,Immune_modulation
46,IM,104,18.37,1.90 ,24.2,1.80 ,21.37,2.00 ,14.51,1.86,mhcI,2.00 ,19.09,0.03,Immune_modulation
47,IM,104,18.45,1.90 ,24.06,1.80 ,21.07,2.00 ,14.52,1.86,mhcI,2.00 ,19.33,0.02,Immune_modulation
48,IM,104,18.28,1.90 ,23.95,1.80 ,22.17,2.00 ,14.33,1.86,mhcI,2.00 ,19.79,0,Immune_modulation
49,IM,105,18.57,1.90 ,24.17,1.80 ,20.95,2.00 ,14.63,1.86,mhcI,2.00 ,18.71,0.02,Immune_modulation
50,IM,105,18.66,1.90 ,23.79,1.80 ,21.02,2.00 ,14.07,1.86,mhcI,2.00 ,19.08,0.04,Immune_modulation
51,IM,105,18.9,1.90 ,24.21,1.80 ,22.14,2.00 ,14.26,1.86,mhcI,2.00 ,19.22,0.01,Immune_modulation
52,IM,105,18.38,1.90 ,24.09,1.80 ,21.82,2.00 ,13.97,1.86,mhcI,2.00 ,19.28,0.03,Immune_modulation
53,IM,105,18.62,1.90 ,24.24,1.80 ,21.44,2.00 ,14.35,1.86,mhcI,2.00 ,19.07,0.04,Immune_modulation
54,IM,105,18.29,1.90 ,24.19,1.80 ,21.31,2.00 ,14.32,1.86,mhcI,2.00 ,19.64,0.01,Immune_modulation
55,REF,106,18.26,1.90 ,23.99,1.80 ,21.84,2.00 ,14.44,1.86,mhcI,2.00 ,19.83,0.08,Immune_modulation
56,REF,106,18.43,1.90 ,23.85,1.80 ,21.44,2.00 ,14.2,1.86,mhcI,2.00 ,19.23,0.07,Immune_modulation
57,REF,106,18.78,1.90 ,24.41,1.80 ,21.51,2.00 ,14.42,1.86,mhcI,2.00 ,20.04,0.05,Immune_modulation
58,REF,106,18.55,1.90 ,24.44,1.80 ,21.67,2.00 ,14.56,1.86,mhcI,2.00 ,19.57,0.01,Immune_modulation
59,REF,106,18.13,1.90 ,24.15,1.80 ,21.22,2.00 ,14.41,1.86,mhcI,2.00 ,19.6,0.01,Immune_modulation
60,REF,106,18.5,1.90 ,24.32,1.80 ,22.21,2.00 ,14.43,1.86,mhcI,2.00 ,19.34,0.04,Immune_modulation
7,IM,110,18.64,1.90 ,24.72,1.80 ,21.39,2.00 ,14.68,1.86,il17a,2.00 ,27.24,0.01,Immune_modulation
8,IM,110,19.09,1.90 ,23.88,1.80 ,21.36,2.00 ,14.34,1.86,il17a,2.00 ,26.86,0.17,Immune_modulation
9,IM,110,18.83,1.90 ,24.57,1.80 ,21.78,2.00 ,14.7,1.86,il17a,2.00 ,26.99,0.04,Immune_modulation
10,IM,110,18.53,1.90 ,24.02,1.80 ,21.72,2.00 ,14.09,1.86,il17a,2.00 ,26.17,0.05,Immune_modulation
11,IM,110,18.66,1.90 ,24.37,1.80 ,21.22,2.00 ,14.48,1.86,il17a,2.00 ,27.34,0.01,Immune_modulation
12,IM,110,19.05,1.90 ,24.11,1.80 ,21.73,2.00 ,14.27,1.86,il17a,2.00 ,26.87,0,Immune_modulation
13,REF,111,18.02,1.90 ,24.01,1.80 ,21.83,2.00 ,14.12,1.86,il17a,2.00 ,25.74,0.06,Immune_modulation
14,REF,111,18.23,1.90 ,24.18,1.80 ,22.35,2.00 ,14.41,1.86,il17a,2.00 ,26.24,0,Immune_modulation
15,REF,111,18.61,1.90 ,23.72,1.80 ,21.35,2.00 ,14.55,1.86,il17a,2.00 ,26.72,0.06,Immune_modulation
16,REF,111,18.58,1.90 ,24.23,1.80 ,21.89,2.00 ,14.31,1.86,il17a,2.00 ,26.87,0.02,Immune_modulation
17,REF,111,18.46,1.90 ,24.18,1.80 ,21.18,2.00 ,14.53,1.86,il17a,2.00 ,27.34,0.01,Immune_modulation
18,REF,111,18.47,1.90 ,24.02,1.80 ,21.52,2.00 ,14.38,1.86,il17a,2.00 ,26.94,0.01,Immune_modulation
25,REF,101,19.1,1.90 ,23.95,1.80 ,21.76,2.00 ,14.14,1.86,il17a,2.00 ,26.81,0.19,Immune_modulation
26,REF,101,18.2,1.90 ,23.94,1.80 ,20.87,2.00 ,14.19,1.86,il17a,2.00 ,26.91,0.08,Immune_modulation
27,REF,101,19.49,1.90 ,23.8,1.80 ,21.61,2.00 ,14.2,1.86,il17a,2.00 ,26.59,0.01,Immune_modulation
28,REF,101,18.44,1.90 ,24.23,1.80 ,21.54,2.00 ,14.59,1.86,il17a,2.00 ,27.19,0.04,Immune_modulation
29,REF,101,18.3,1.90 ,24.11,1.80 ,21.67,2.00 ,14.24,1.86,il17a,2.00 ,26.79,0.03,Immune_modulation
30,REF,101,18.56,1.90 ,24.23,1.80 ,21.93,2.00 ,14.4,1.86,il17a,2.00 ,27.09,0.09,Immune_modulation
43,IM,104,18.31,1.90 ,24.11,1.80 ,21.87,2.00 ,14.62,1.86,il17a,2.00 ,26.78,0.08,Immune_modulation
44,IM,104,18.24,1.90 ,23.93,1.80 ,21.12,2.00 ,14.43,1.86,il17a,2.00 ,26.97,0.05,Immune_modulation
45,IM,104,18.4,1.90 ,24.18,1.80 ,21.14,2.00 ,14.58,1.86,il17a,2.00 ,27.03,0.06,Immune_modulation
46,IM,104,18.37,1.90 ,24.2,1.80 ,21.37,2.00 ,14.51,1.86,il17a,2.00 ,26.67,0.02,Immune_modulation
47,IM,104,18.45,1.90 ,24.06,1.80 ,21.07,2.00 ,14.52,1.86,il17a,2.00 ,27.03,0.03,Immune_modulation
48,IM,104,18.28,1.90 ,23.95,1.80 ,22.17,2.00 ,14.33,1.86,il17a,2.00 ,26.66,0.04,Immune_modulation
49,IM,105,18.57,1.90 ,24.17,1.80 ,20.95,2.00 ,14.63,1.86,il17a,2.00 ,27.2,0.08,Immune_modulation
50,IM,105,18.66,1.90 ,23.79,1.80 ,21.02,2.00 ,14.07,1.86,il17a,2.00 ,27.12,0.04,Immune_modulation
51,IM,105,18.9,1.90 ,24.21,1.80 ,22.14,2.00 ,14.26,1.86,il17a,2.00 ,26.4,0.03,Immune_modulation
52,IM,105,18.38,1.90 ,24.09,1.80 ,21.82,2.00 ,13.97,1.86,il17a,2.00 ,26.56,0.01,Immune_modulation
53,IM,105,18.62,1.90 ,24.24,1.80 ,21.44,2.00 ,14.35,1.86,il17a,2.00 ,27.24,0,Immune_modulation
54,IM,105,18.29,1.90 ,24.19,1.80 ,21.31,2.00 ,14.32,1.86,il17a,2.00 ,27.39,0.09,Immune_modulation
55,REF,106,18.26,1.90 ,23.99,1.80 ,21.84,2.00 ,14.44,1.86,il17a,2.00 ,26.6,0.06,Immune_modulation
56,REF,106,18.43,1.90 ,23.85,1.80 ,21.44,2.00 ,14.2,1.86,il17a,2.00 ,26.18,0.03,Immune_modulation
57,REF,106,18.78,1.90 ,24.41,1.80 ,21.51,2.00 ,14.42,1.86,il17a,2.00 ,27.11,0.03,Immune_modulation
58,REF,106,18.55,1.90 ,24.44,1.80 ,21.67,2.00 ,14.56,1.86,il17a,2.00 ,27.13,0.06,Immune_modulation
59,REF,106,18.13,1.90 ,24.15,1.80 ,21.22,2.00 ,14.41,1.86,il17a,2.00 ,27,0.06,Immune_modulation
60,REF,106,18.5,1.90 ,24.32,1.80 ,22.21,2.00 ,14.43,1.86,il17a,2.00 ,26.44,0.04,Immune_modulation
7,IM,110,18.64,1.90 ,24.72,1.80 ,21.39,2.00 ,14.68,1.86,foxp3,2.01,29.81,0.01,Immune_modulation
8,IM,110,19.09,1.90 ,23.88,1.80 ,21.36,2.00 ,14.34,1.86,foxp3,2.01,28.98,0.15,Immune_modulation
9,IM,110,18.83,1.90 ,24.57,1.80 ,21.78,2.00 ,14.7,1.86,foxp3,2.01,29.55,0.21,Immune_modulation
10,IM,110,18.53,1.90 ,24.02,1.80 ,21.72,2.00 ,14.09,1.86,foxp3,2.01,27.94,0.08,Immune_modulation
11,IM,110,18.66,1.90 ,24.37,1.80 ,21.22,2.00 ,14.48,1.86,foxp3,2.01,29.32,0.05,Immune_modulation
12,IM,110,19.05,1.90 ,24.11,1.80 ,21.73,2.00 ,14.27,1.86,foxp3,2.01,29.64,0.05,Immune_modulation
13,REF,111,18.02,1.90 ,24.01,1.80 ,21.83,2.00 ,14.12,1.86,foxp3,2.01,28.77,0.13,Immune_modulation
14,REF,111,18.23,1.90 ,24.18,1.80 ,22.35,2.00 ,14.41,1.86,foxp3,2.01,29.31,0.04,Immune_modulation
15,REF,111,18.61,1.90 ,23.72,1.80 ,21.35,2.00 ,14.55,1.86,foxp3,2.01,29.29,0.01,Immune_modulation
16,REF,111,18.58,1.90 ,24.23,1.80 ,21.89,2.00 ,14.31,1.86,foxp3,2.01,28.87,0.01,Immune_modulation
17,REF,111,18.46,1.90 ,24.18,1.80 ,21.18,2.00 ,14.53,1.86,foxp3,2.01,29.86,0.1,Immune_modulation
18,REF,111,18.47,1.90 ,24.02,1.80 ,21.52,2.00 ,14.38,1.86,foxp3,2.01,28.95,0.01,Immune_modulation
25,REF,101,19.1,1.90 ,23.95,1.80 ,21.76,2.00 ,14.14,1.86,foxp3,2.01,27.71,0.07,Immune_modulation
26,REF,101,18.2,1.90 ,23.94,1.80 ,20.87,2.00 ,14.19,1.86,foxp3,2.01,29.45,0.16,Immune_modulation
27,REF,101,19.49,1.90 ,23.8,1.80 ,21.61,2.00 ,14.2,1.86,foxp3,2.01,27.9,0.01,Immune_modulation
28,REF,101,18.44,1.90 ,24.23,1.80 ,21.54,2.00 ,14.59,1.86,foxp3,2.01,30.5,0.01,Immune_modulation
29,REF,101,18.3,1.90 ,24.11,1.80 ,21.67,2.00 ,14.24,1.86,foxp3,2.01,27.51,0.02,Immune_modulation
30,REF,101,18.56,1.90 ,24.23,1.80 ,21.93,2.00 ,14.4,1.86,foxp3,2.01,28.78,0.18,Immune_modulation
43,IM,104,18.31,1.90 ,24.11,1.80 ,21.87,2.00 ,14.62,1.86,foxp3,2.01,29.97,0.14,Immune_modulation
44,IM,104,18.24,1.90 ,23.93,1.80 ,21.12,2.00 ,14.43,1.86,foxp3,2.01,29.52,0.33,Immune_modulation,29.29_29.75_(low_fluorescent_signal_in_this_well)
45,IM,104,18.4,1.90 ,24.18,1.80 ,21.14,2.00 ,14.58,1.86,foxp3,2.01,29.84,0.09,Immune_modulation
46,IM,104,18.37,1.90 ,24.2,1.80 ,21.37,2.00 ,14.51,1.86,foxp3,2.01,29.44,0.01,Immune_modulation
47,IM,104,18.45,1.90 ,24.06,1.80 ,21.07,2.00 ,14.52,1.86,foxp3,2.01,29.28,0.03,Immune_modulation
48,IM,104,18.28,1.90 ,23.95,1.80 ,22.17,2.00 ,14.33,1.86,foxp3,2.01,29.54,0.04,Immune_modulation
49,IM,105,18.57,1.90 ,24.17,1.80 ,20.95,2.00 ,14.63,1.86,foxp3,2.01,29.06,0.13,Immune_modulation
50,IM,105,18.66,1.90 ,23.79,1.80 ,21.02,2.00 ,14.07,1.86,foxp3,2.01,30.3,0.03,Immune_modulation
51,IM,105,18.9,1.90 ,24.21,1.80 ,22.14,2.00 ,14.26,1.86,foxp3,2.01,27.64,0.04,Immune_modulation
52,IM,105,18.38,1.90 ,24.09,1.80 ,21.82,2.00 ,13.97,1.86,foxp3,2.01,27.86,0.03,Immune_modulation
53,IM,105,18.62,1.90 ,24.24,1.80 ,21.44,2.00 ,14.35,1.86,foxp3,2.01,29.46,0.04,Immune_modulation
54,IM,105,18.29,1.90 ,24.19,1.80 ,21.31,2.00 ,14.32,1.86,foxp3,2.01,29.17,0.12,Immune_modulation
